track_id,genre,lyrics
TRBGMJF128F425E8EA,Rock,i|8 the|18 you|16 to|3 and|2 a|10 it|11 in|4 my|1 is|2 of|4 your|1 are|5 we|4 will|2 all|3 for|5 be|3 this|1 but|4 what|6 when|3 now|3 time|3 can|4 there|3 out|1 get|6 see|3 if|3 never|3 feel|5 take|7 as|3 day|1 back|1 here|5 night|1 our|3 look|6 eye|3 thing|1 world|2 find|1 fall|1 some|3 into|2 run|1 them|2 end|1 has|2 place|3 chang|1 friend|1 anoth|4 left|3 new|1 start|1 should|3 watch|4 own|1 help|1 becaus|3 today|1 hide|1 saw|3 men|1 begin|1 sign|5 search|8 sens|3 build|1 race|2 circl|1 test|3 eas|1 divid|1 religion|1 themselv|2 collid|3 cycl|1 
TRBGNAF128F9339532,Latin|Rock,i|1 the|1 and|1 me|1 in|1 is|2 your|2 all|3 when|1 de|3 she|1 see|2 her|1 night|4 un|2 dream|4 still|1 e|1 por|1 da|2 amor|1 con|1 heaven|1 war|1 der|3 todo|1 ist|3 noch|3 drive|1 su|1 child|1 mother|1 wild|1 bright|1 holi|1 auf|2 warm|1 nur|1 silent|4 christ|2 sueño|2 nacht|2 favor|1 paz|2 imposs|1 hijo|1 impos|2 
TRBGNCL128F428F56F,Pop,i|35 the|14 you|25 to|12 and|12 a|4 me|13 it|15 not|1 in|5 is|3 of|5 your|1 that|8 do|6 on|3 are|4 we|7 am|4 all|14 for|4 be|1 have|10 love|6 know|8 this|3 but|2 what|4 when|3 now|1 time|3 can|3 come|3 go|3 up|8 oh|1 down|1 was|1 if|3 got|7 feel|1 want|5 let|2 make|3 say|1 would|1 day|1 babi|3 here|1 how|1 night|1 need|1 more|1 caus|6 gonna|3 right|3 been|3 think|1 again|1 give|17 wanna|6 find|1 over|4 noth|3 said|1 had|1 ever|3 everyth|11 has|1 stay|3 chang|1 last|1 anoth|1 sun|1 lost|1 realli|3 pleas|1 dark|1 tear|3 true|3 sleep|1 fight|3 rememb|1 lose|1 found|1 save|1 till|3 hurt|2 alright|1 moon|1 s|2 final|1 guess|1 t|7 lot|1 m|5 worth|3 fair|1 escap|1 safe|1 four|3 don|5 less|3 sink|1 complet|1 re|3 doin|3 ve|7 mornin|3 watchin|1 lyin|1 
TRBGNNC128F148D427,Rap,i|22 the|23 you|13 to|6 and|15 a|8 me|15 it|4 not|6 in|6 my|21 is|10 of|1 your|4 that|10 do|2 on|9 am|8 all|7 for|6 love|1 know|4 this|8 but|1 with|5 just|1 when|7 like|3 now|3 can|1 come|3 there|1 go|2 up|9 out|2 down|9 get|15 she|2 see|4 got|4 from|2 he|2 feel|3 want|3 let|3 make|3 way|1 say|1 take|5 ca|4 at|1 babi|4 away|4 back|4 her|1 here|3 night|3 look|1 eye|1 more|1 right|4 man|1 give|1 too|1 tri|1 his|4 long|2 wanna|3 some|3 over|2 hand|1 light|1 call|1 had|1 run|1 face|2 head|2 yo|2 someth|1 stand|4 better|1 soul|1 him|3 stop|1 off|2 play|1 show|1 peopl|11 even|1 boy|1 pleas|1 song|1 move|1 put|2 same|1 danc|6 fire|1 bring|2 fuck|2 someon|1 fight|1 while|1 kiss|1 high|1 breath|2 side|2 lose|1 onc|1 touch|1 behind|1 till|1 music|2 beat|2 fine|1 shit|3 control|1 shake|1 drink|2 nigga|2 floor|1 fun|2 parti|3 plan|1 bout|1 wear|1 uh|1 catch|1 mouth|1 bitch|2 known|1 buy|1 bar|1 ass|1 cuz|1 track|2 glass|1 dos|4 wit|1 cloth|1 tryin|2 mr|1 cmon|8 luck|1 cat|1 fuckin|2 grab|2 drunk|1 club|3 aint|2 box|1 sweat|1 freak|2 deeper|1 hip|1 uno|4 gon|1 fever|1 x|1 hook|3 motherfuck|2 lick|1 shi|1 fan|1 dj|3 strip|1 needl|3 score|1 givin|1 grind|1 blown|1 flip|2 skip|2 base|1 gangsta|1 tres|4 ecstasi|2 vibe|1 orang|1 uhh|1 rubber|1 joint|1 sock|1 juic|1 smokin|1 pimp|1 liquor|1 stink|1 jumpin|2 fore|1 blunt|1 waist|1 
TRBGPCC128F428FF02,Metal,i|22 the|5 you|5 to|1 and|2 a|1 it|4 not|1 in|11 my|3 is|1 of|1 your|17 am|2 will|1 for|1 no|3 have|2 so|2 but|4 with|1 what|4 just|1 now|5 can|2 oh|1 one|1 they|1 see|15 would|1 as|2 day|1 heart|1 look|10 eye|12 more|1 die|2 tell|2 through|3 tri|1 well|1 wo|1 lie|5 has|1 stay|1 should|1 pleas|1 pain|1 far|1 close|1 star|1 found|1 enough|1 help|1 bodi|1 fill|1 peac|1 yet|1 futur|1 holi|1 strength|1 rage|1 mark|1 vein|1 rot|1 nightmar|1 destruct|1 cure|1 refus|1 salvat|1 solut|1 depress|1 feast|1 colleg|1 
TRBGPZX128F4285105,Rock,a|3 me|18 no|11 que|23 de|7 la|9 en|5 un|6 el|5 whi|8 se|6 mi|1 es|8 ya|1 yo|2 le|2 si|8 por|2 lo|2 amor|1 con|5 una|1 al|1 como|1 para|1 los|3 las|4 del|3 quiero|3 part|1 su|3 cuando|3 más|1 pero|1 nada|1 soy|2 nunca|2 tiempo|3 mundo|1 sol|1 tien|4 corazón|1 don|1 alma|1 cielo|1 hasta|2 toda|1 nadi|1 ella|4 ojo|1 qué|3 muy|1 sé|2 beso|1 mí|2 otro|1 mucho|1 tard|1 mira|1 cara|2 mañana|1 boca|2 paso|2 loco|1 vuelv|1 veo|1 estrella|1 mirada|2 bella|1 gana|2 pelo|1 parec|1 sombra|1 cerca|1 puerta|1 pensando|1 encuentro|3 doy|1 buen|2 entonc|1 mirando|1 alegría|1 
TRBGRGT12903CC5019,Rock,i|25 the|4 you|17 to|8 and|4 a|3 me|7 not|2 in|3 my|2 is|2 your|4 that|10 are|1 we|5 am|3 will|1 for|3 be|4 love|2 so|3 know|4 this|1 but|2 what|3 like|1 now|4 time|5 can|1 there|2 one|3 down|2 she|1 was|2 never|4 feel|3 want|2 would|10 as|1 life|1 here|1 need|2 eye|3 thing|1 more|3 die|2 right|2 through|2 give|6 tri|3 still|2 fall|4 noth|4 said|3 alway|4 were|6 did|2 into|1 run|1 lie|5 end|2 hear|2 someth|4 these|2 sun|2 thought|5 show|1 open|1 roll|1 listen|2 told|2 knew|1 bed|1 lyric|2 thank|2 meant|2 dont|2 correct|1 
TRBGRIP128F147FCA6,Rock|Pop,i|20 the|3 you|16 to|12 and|6 a|1 me|3 it|4 not|3 my|7 is|3 of|1 that|2 do|1 on|1 we|6 am|1 will|13 no|12 be|3 have|1 love|5 so|6 know|6 this|1 but|6 just|1 can|1 there|4 up|1 get|1 see|2 got|2 never|6 feel|1 make|6 way|5 say|4 as|1 ca|1 day|1 away|1 life|3 by|1 heart|3 here|2 how|3 could|1 thing|1 more|1 think|1 tri|8 whi|3 wo|1 still|4 find|1 fall|2 about|2 littl|1 then|2 noth|3 light|2 everi|3 were|1 ever|1 everyth|1 cri|4 insid|1 stay|1 chang|1 stop|1 off|1 lost|1 hard|1 without|2 seem|2 fire|1 close|2 sleep|3 yes|1 wonder|2 may|1 forget|1 goe|2 fade|1 blind|1 guess|1 feet|1 til|2 repeat|1 pick|1 cos|1 strang|2 worth|2 act|1 everyday|19 knock|1 book|1 explain|1 ourselv|3 harder|1 
TRBGRWH128F92E3551,Rock,i|20 you|18 to|3 and|3 me|3 it|5 not|8 my|3 is|2 your|2 that|4 do|8 on|2 am|6 all|2 love|2 this|2 but|2 just|3 when|1 like|1 up|2 oh|1 feel|1 want|4 make|4 at|2 babi|9 away|1 how|1 could|1 need|11 die|4 right|1 mind|2 hold|3 walk|1 insid|4 soul|1 than|4 tonight|1 chorus|3 fear|4 touch|1 miss|2 hide|2 took|1 crazi|2 cannot|2 x2|2 bare|2 wors|4 crave|2 
TRBGTPK128F429E5D5,Rap,i|19 the|37 you|8 to|10 and|4 a|13 me|1 it|3 not|4 in|6 my|1 is|4 of|5 your|4 that|2 on|1 are|1 we|3 am|3 will|2 all|4 for|3 no|1 be|1 have|1 this|2 but|1 with|2 what|1 just|1 when|1 like|3 now|4 up|5 they|2 out|1 was|2 see|2 if|1 never|1 from|2 he|1 feel|2 make|1 would|2 as|1 at|2 yeah|1 back|3 night|1 look|1 more|2 caus|1 right|1 been|1 who|2 through|2 onli|1 keep|1 dream|1 well|1 an|1 still|1 find|1 littl|1 then|1 hold|1 walk|1 them|1 face|1 alon|6 insid|2 god|1 stand|1 than|1 off|1 chorus|1 hard|1 care|1 without|1 watch|1 name|1 danc|1 fuck|3 close|1 while|1 rock|1 door|1 enough|1 help|1 miss|1 ride|1 hide|1 arm|1 wind|1 war|1 em|1 music|2 under|1 after|1 ground|1 reason|1 pour|1 saw|1 sit|1 fade|1 follow|1 blind|2 shit|1 past|1 step|1 scream|1 earth|1 hous|1 bed|1 shadow|1 cut|1 next|1 kid|1 clear|2 floor|1 sick|1 sight|1 most|1 flow|1 catch|1 dog|1 brain|1 spirit|1 beyond|1 dont|1 forc|1 feed|1 escap|1 hello|1 clean|1 four|1 dirti|1 check|2 simpl|1 van|1 vision|1 bin|1 mirror|1 circl|1 five|1 rather|1 golden|1 mari|1 ball|1 yall|1 style|1 rip|1 suck|1 mark|1 six|1 2x|2 fuckin|1 built|1 bite|1 strike|1 destini|1 spit|1 block|1 direct|1 action|1 metal|1 string|1 flash|1 illus|1 card|1 bullet|1 planet|1 present|1 revolut|1 gon|1 wick|1 settl|1 foot|1 cell|1 trade|1 toy|1 probabl|1 wipe|1 sexi|1 separ|1 scratch|1 ticket|1 common|2 mission|2 split|1 hail|1 plant|1 sever|1 brick|1 mask|1 billi|1 collect|1 rebel|1 bastard|1 zero|1 blast|1 honor|1 import|1 hesit|1 burst|1 zone|1 nervous|1 fenc|1 backward|1 castl|1 secur|1 fatal|1 starv|1 televis|1 balanc|1 mach|1 social|1 shove|1 dragon|1 mud|1 rust|1 z|1 goddamn|1 blank|1 degre|1 success|1 crimin|1 post|1 12|1 muscl|1 reel|1 credit|1 dimens|1 tragic|1 font|1 thirti|1 penetr|1 invent|1 scrape|1 sour|1 silhouett|1 barrel|1 phantom|1 fighter|1 challeng|1 teen|1 amus|1 print|1 landscap|1 
TRBGTZD128EF34B6C3,Rock,i|7 the|8 you|10 to|9 and|8 a|3 me|9 it|6 not|8 in|1 my|3 is|5 of|3 your|1 that|3 do|7 on|1 are|1 we|1 will|1 all|3 for|3 no|2 have|3 so|6 know|1 with|1 what|4 just|2 when|2 like|1 now|5 can|1 come|1 go|1 up|2 one|3 they|3 out|1 get|1 was|1 never|1 feel|1 make|2 way|1 say|1 day|2 back|1 thing|4 caus|1 right|1 tell|1 again|3 too|1 onli|2 tri|1 or|1 whi|1 keep|2 mind|1 wo|1 us|1 long|1 find|1 around|1 good|1 about|1 turn|1 noth|1 said|1 alway|1 leav|1 hold|3 ever|1 them|1 face|1 head|1 has|1 someth|1 insid|1 stay|2 place|1 much|1 chang|2 these|1 anoth|1 left|1 stop|2 realli|1 hope|1 wrong|2 name|1 talk|1 use|1 dead|1 someon|1 sleep|1 mean|1 star|1 doe|1 done|1 line|1 wonder|1 sound|1 behind|2 understand|1 listen|1 goe|1 ground|1 wall|1 wake|1 aliv|1 fine|1 feet|1 went|1 meet|1 drive|1 promis|1 apart|1 drink|1 pay|1 fast|1 yet|1 which|1 someday|2 shut|1 small|1 disappear|1 fit|1 bitter|1 stood|1 art|1 case|1 card|1 wrote|1 cheap|1 hollywood|1 film|1 greet|1 languag|1 
TRBGUHX128F4279757,Rock,i|10 the|6 you|4 to|14 and|2 a|10 me|6 it|8 not|2 in|2 my|6 is|10 your|4 do|6 on|2 all|6 so|4 but|2 with|2 when|2 like|6 now|2 come|2 was|4 see|6 feel|2 say|2 ca|2 at|2 away|2 back|2 her|2 heart|2 night|4 look|2 too|2 tri|2 whi|2 keep|2 long|2 about|2 over|2 call|2 everi|4 face|2 everyth|2 befor|2 word|2 god|2 stand|2 last|4 stop|2 tonight|2 sing|4 lost|2 peopl|2 break|2 start|2 hard|6 same|2 far|2 someon|2 fight|2 star|2 wonder|2 today|2 big|4 might|2 music|2 bed|2 next|2 answer|2 bright|2 low|2 wave|2 thousand|2 meant|2 track|2 small|2 prais|2 ago|2 countri|2 ice|2 singl|2 join|2 grey|2 case|2 hallelujah|2 cell|4 gaze|2 file|2 
TRBGUUE128F1494FB6,Rock,i|1 the|21 you|2 to|8 and|9 a|6 it|10 not|2 in|5 is|5 of|6 that|3 on|2 are|1 will|9 for|5 be|3 have|3 love|2 so|2 this|2 but|1 with|2 what|1 just|3 when|8 like|2 can|2 there|3 go|2 up|2 one|1 they|1 down|2 was|2 see|2 if|1 got|1 he|10 let|1 as|4 ca|2 at|1 her|1 could|1 night|1 need|1 eye|2 thing|2 world|2 die|1 been|1 who|3 through|1 man|1 live|1 too|2 onli|1 well|1 still|2 us|2 his|5 girl|1 fall|1 turn|1 then|3 noth|1 said|1 wait|2 has|1 their|2 much|2 stand|1 him|3 than|1 sing|1 sky|11 even|3 boy|1 care|1 move|1 same|1 dark|2 far|1 tear|1 use|2 dead|2 forev|1 sleep|1 mean|1 star|1 two|1 side|1 onc|3 enough|3 togeth|1 behind|1 came|1 till|1 sometim|2 round|1 under|1 ani|1 ground|1 saw|1 grow|2 woman|1 young|2 lay|1 room|1 such|2 men|1 earth|1 laugh|1 gave|1 peac|1 mother|1 tire|1 lot|2 fun|1 cannot|1 felt|1 silenc|1 within|1 joy|1 point|1 shame|1 space|2 pretend|1 remain|1 surviv|1 poor|1 bar|1 soft|1 heal|1 stick|1 strength|1 disappear|1 quiet|2 kept|1 drag|1 below|1 form|1 thrill|1 twice|1 harder|1 teeth|1 rot|1 nake|3 pressur|1 spot|1 pale|3 lack|1 sort|1 forest|1 corps|1 whiskey|1 sinner|1 quest|1 veil|1 scatter|1 revel|1 prize|1 earn|1 belli|1 experi|1 slept|1 stormi|1 blanket|1 contain|1 practic|1 womb|4 despit|1 thigh|1 vultur|2 hospit|1 vice|2 dine|1 lurk|1 drunken|1 distress|1 unawar|1 
TRBGUUF128F9334B97,Latin,a|6 me|6 no|7 que|15 de|5 la|4 y|9 en|2 el|3 te|4 tu|1 se|4 mi|2 ya|1 yo|2 por|3 lo|3 con|1 sin|1 una|1 ti|2 las|1 todo|1 vida|1 esta|2 ni|1 hay|2 cuando|1 más|2 nada|2 porqu|1 voy|1 mis|1 ver|1 mundo|1 estoy|1 ay|1 van|1 sabe|1 alma|1 cosa|1 ella|1 muy|1 sé|1 dice|1 algo|1 así|1 hacer|1 mujer|1 vien|1 amigo|2 uno|3 trist|1 nuevo|1 vuelv|1 mentira|1 meno|1 bailar|1 forma|1 dicen|2 sient|2 espera|1 entend|1 vale|1 pensando|1 vuelvo|1 despué|1 herida|1 esperando|1 anda|1 sí|2 dejar|1 chica|2 llama|1 están|1 manera|1 ahí|1 guarda|1 estribillo|1 cuento|1 entonc|1 cree|1 pueden|1 
TRBGWEG12903CFF7EE,Pop,i|6 the|10 you|21 to|4 and|10 a|6 me|2 it|15 not|9 in|2 is|12 of|4 your|5 that|7 do|14 on|1 we|3 am|1 will|1 for|3 no|1 be|5 have|2 love|1 know|8 but|3 with|3 what|2 just|4 when|1 now|1 time|3 can|4 there|2 go|3 up|3 oh|3 one|3 get|2 see|1 if|6 feel|2 want|1 let|6 make|2 way|2 take|3 ca|1 babi|1 life|6 by|1 look|1 thing|1 more|2 caus|5 gonna|1 right|2 tell|1 think|2 through|2 live|1 onli|1 tri|2 keep|1 dream|1 mind|2 an|1 long|1 wanna|2 around|1 good|2 about|1 noth|1 wait|1 run|1 believ|1 befor|1 stand|2 better|3 soul|1 new|2 than|2 stop|1 show|1 start|2 should|1 realli|1 even|2 care|2 hope|1 move|1 wrong|2 free|1 gotta|2 danc|1 use|1 enough|1 mayb|1 bodi|1 forget|1 best|1 late|1 chanc|1 easi|1 wake|2 though|1 fine|1 strong|1 somebodi|1 pay|1 fun|1 sorri|1 wave|1 rule|1 number|1 safe|1 vision|1 stick|1 given|1 danger|1 bang|3 prove|1 tall|1 romanc|1 brave|1 attent|1 decis|1 hesit|1 beam|1 guarante|1 mention|1 understood|1 risk|1 vibe|1 jive|1 explos|1 tranc|1 notion|1 program|1 behav|1 
TRBGWVI128E0788AE7,Rock,i|12 the|16 you|14 to|24 and|8 not|12 in|6 my|4 that|9 do|12 on|16 are|2 love|6 can|1 up|3 one|2 see|1 feel|2 want|12 thing|10 dream|1 hold|14 believ|1 chang|3 real|2 street|2 troubl|2 stranger|2 sell|4 danger|4 paper|1 fix|3 idea|1 fals|1 belief|2 modern|3 magazin|1 empir|2 rearrang|3 
TRBGWWM12903CCE627,Rock,i|6 the|5 you|6 to|2 and|4 a|1 me|9 it|3 not|3 in|2 my|11 am|1 all|2 for|2 no|2 be|2 but|2 now|4 oh|2 one|2 they|3 down|2 get|2 she|4 was|1 would|1 ca|2 day|2 at|5 away|2 back|3 night|2 where|2 think|2 live|2 well|2 said|1 leav|1 home|2 had|3 hear|6 head|6 alon|3 these|1 friend|5 left|2 off|2 made|1 care|2 high|3 two|3 cold|2 came|2 till|2 happi|1 best|3 sometim|2 sit|2 took|2 im|1 car|4 gave|1 bone|1 mad|1 read|2 everyday|1 school|2 hat|2 bend|2 block|2 bus|2 aw|1 fed|1 teacher|1 wore|1 eagl|2 tore|2 
TRBGZKO128F92DB016,Rock,i|16 the|8 you|19 to|4 and|14 a|1 me|3 not|4 in|9 my|3 is|1 of|3 your|12 that|1 do|9 we|3 am|1 will|1 all|7 for|2 no|1 be|3 so|1 know|1 this|3 but|1 with|1 just|1 like|2 can|1 one|1 they|7 was|7 see|1 from|3 want|1 let|2 make|1 take|2 as|13 at|1 babi|2 by|1 heart|3 how|2 could|1 night|1 need|6 eye|1 thing|3 tell|1 through|1 man|2 too|1 tri|1 or|1 still|1 us|1 about|1 said|6 run|2 them|1 face|1 befor|3 much|6 stand|2 these|1 off|1 start|1 realli|1 put|1 blue|1 far|1 tear|1 use|1 myself|1 must|2 two|1 mani|1 ground|2 wall|1 voic|6 citi|1 hit|1 s|2 guess|1 hous|1 feet|1 fast|1 becom|1 m|2 point|1 count|1 smoke|1 flower|1 mirror|1 view|1 spring|1 clock|1 ll|2 distant|3 wet|1 forward|1 flight|1 complain|1 asham|2 recogn|1 backward|1 lend|2 
TRBGZLM128F4221E63,Rock|Punk,the|4 to|1 and|3 a|2 it|1 of|2 on|2 we|1 be|1 out|1 where|1 man|1 again|1 has|1 stand|1 left|2 fuck|1 money|1 moment|1 power|1 hour|1 sent|1 messag|1 ourselv|1 generat|1 focus|1 base|1 communic|1 sour|1 
TRBHAAK128F92E27BF,Rap,i|3 the|7 you|8 and|5 a|2 it|1 not|5 in|2 my|3 is|2 of|2 that|8 do|2 are|7 for|1 this|1 what|2 when|1 time|1 was|2 never|1 from|1 he|1 day|1 at|3 look|2 us|1 hand|1 said|3 everi|2 left|2 old|1 put|1 fire|1 mean|3 doe|1 year|1 may|1 forget|1 pass|1 land|1 took|1 hous|2 kid|1 great|1 which|1 father|2 front|2 four|2 spoken|1 american|1 flag|2 fought|1 french|1 
TRBHBGB128F931E4CF,Rock,i|20 the|11 to|6 and|3 a|4 not|1 in|9 my|2 is|3 of|1 that|1 on|1 are|1 am|11 all|1 for|1 have|3 with|1 there|2 up|3 out|2 get|1 got|1 feel|2 say|4 as|2 day|1 at|1 back|2 by|1 gonna|9 think|2 fall|9 about|1 turn|1 everi|1 face|2 place|1 much|1 anoth|9 peopl|1 without|1 hope|1 move|1 myself|1 real|2 everybodi|1 beat|1 ani|1 wall|2 along|1 guess|2 against|2 thousand|1 million|1 storm|1 spend|9 lookin|1 band|1 countri|1 letter|1 gettin|1 fact|2 seven|1 thunder|1 gather|1 weather|1 youth|1 bill|1 johnni|1 gray|1 fallin|1 twenti|1 dope|1 shower|1 ceil|1 stolen|1 bike|1 stall|1 
TRBHCXR128F92E7D0E,Punk,i|15 the|10 you|18 to|5 and|10 a|4 me|36 it|4 not|3 in|4 my|5 is|1 of|4 that|2 do|3 on|2 are|7 am|1 will|1 for|2 be|1 have|3 love|11 so|7 but|1 with|1 now|1 can|6 up|17 one|6 down|1 if|5 feel|1 make|6 day|3 away|1 back|1 heart|1 could|7 look|1 been|3 think|1 who|4 mind|1 still|1 long|4 wanna|3 good|1 turn|1 had|2 stay|1 show|6 while|2 kiss|2 smile|2 bad|1 happi|6 kind|1 learn|5 though|1 such|2 rest|3 sad|1 promis|1 sinc|2 felt|1 spend|3 yesterday|4 knock|1 cmon|3 wood|1 cheer|17 selfish|1 daydream|1 
TRBHDGL128F42324A7,Rock|Metal,i|3 the|9 you|9 to|5 and|4 a|3 in|1 is|3 of|7 your|3 that|1 do|3 are|6 we|6 am|3 will|1 for|5 be|2 have|3 but|1 what|5 just|2 when|1 now|3 can|1 there|1 never|1 from|1 feel|1 want|1 as|1 by|1 our|3 through|1 man|1 dream|1 us|1 his|1 fall|1 turn|1 noth|1 them|1 lie|1 end|2 god|2 soul|1 thought|1 chorus|2 free|1 must|3 done|1 work|2 hurt|1 under|1 grow|1 follow|2 wake|1 aliv|1 blind|1 soon|1 earth|2 lead|1 sick|1 within|1 against|1 slip|1 worth|2 slowli|1 vision|1 machin|1 endless|1 ignor|1 creat|4 built|1 nightmar|1 prison|1 system|2 consum|2 separ|1 doom|1 limit|2 fed|1 undon|1 void|1 quell|1 collect|1 failur|1 sensat|1 remov|2 fuel|1 condit|1 rust|1 obey|1 gear|1 bled|1 program|2 foundat|1 minor|2 structur|2 
TRBHDTL128F1468F7D,Rock|Punk,the|32 you|41 to|9 and|8 a|1 it|3 not|1 in|4 is|2 your|7 that|6 do|1 on|6 are|14 will|4 for|1 be|4 love|4 so|4 know|3 with|2 just|6 when|5 time|1 go|2 they|6 get|2 she|2 from|1 want|2 would|1 at|3 away|20 back|3 by|2 her|14 night|20 where|1 more|1 caus|1 gonna|2 die|2 think|3 who|1 mind|4 still|2 turn|4 believ|2 everyth|2 their|1 last|3 than|1 off|2 show|1 made|2 sky|1 even|1 put|1 free|2 name|1 danc|20 star|1 kiss|5 wish|1 smile|1 cold|1 big|1 miss|4 ask|3 hell|1 road|4 nobodi|1 reach|1 readi|3 read|2 belong|1 surviv|1 glad|2 ahead|2 makin|2 accept|1 cost|1 takin|2 hotel|1 caress|1 hopin|2 grade|2 
TRBHEBY128F148CF2B,Rock,i|29 the|1 you|20 to|4 and|17 a|1 me|8 not|21 in|1 your|7 that|4 on|8 will|4 for|3 no|12 be|4 so|1 with|2 when|1 now|2 go|3 up|8 oh|9 la|15 out|8 down|2 see|2 if|2 want|1 let|1 would|2 here|2 could|1 again|1 give|16 whi|2 well|1 wo|21 still|1 had|2 hold|1 walk|1 lie|1 believ|8 insid|2 stay|1 place|1 off|2 play|1 fli|1 listen|1 fool|4 wall|1 nobodi|1 lay|1 promis|2 wing|1 pictur|1 safe|1 shut|4 sacr|1 quarter|1 crook|1 
TRBHEVR128F4263CE0,Rock,i|15 the|8 you|9 to|5 and|5 me|7 it|7 not|10 in|3 is|1 of|1 that|3 do|5 are|4 we|2 will|1 all|5 for|1 no|2 be|1 have|5 this|2 but|4 with|1 just|2 when|1 now|1 can|3 come|1 up|2 oh|5 get|4 was|2 never|1 let|2 way|3 take|4 would|1 ca|4 babi|3 away|1 yeah|1 back|3 could|1 thing|1 more|3 caus|2 been|4 through|2 live|1 again|2 well|2 wo|2 still|2 girl|3 ever|1 face|1 believ|1 everyth|1 cri|2 befor|3 these|1 burn|1 play|1 thought|1 start|2 chorus|3 hard|1 pain|1 tear|2 fire|1 use|1 bad|4 best|1 listen|1 hurt|1 learn|1 game|1 anyth|1 guess|1 gave|1 anymor|4 pick|2 piec|2 kick|1 treat|5 bound|1 vain|2 heartach|1 threw|1 playin|1 
TRBHFBL128F14537D2,Pop|Rock,i|18 the|15 you|3 to|10 and|5 a|14 me|2 it|1 not|5 in|5 my|3 is|7 of|1 your|4 that|3 do|3 on|2 are|3 am|6 all|2 for|1 no|2 have|1 so|4 but|1 with|7 just|1 when|1 like|2 can|1 they|5 out|2 get|1 see|1 got|5 from|7 he|1 want|1 ca|1 day|1 at|2 life|1 night|1 need|4 thing|1 right|1 man|1 whi|1 keep|3 some|1 over|1 light|1 said|1 hear|1 ya|1 yo|1 chang|1 him|1 burn|2 sun|2 peopl|2 old|1 danc|4 seem|3 mine|1 use|1 myself|3 rememb|1 wonder|1 mayb|1 hate|1 street|1 ask|1 everybodi|1 ai|1 war|1 seen|1 hurt|1 reason|1 chanc|3 fill|1 water|1 readi|1 whole|1 til|1 fast|1 gun|4 ladi|1 ring|1 wild|1 search|1 drop|1 moi|1 quit|1 cos|1 act|2 shot|1 poor|2 x2|1 given|1 seek|1 bottl|1 strike|1 thunder|1 desert|1 case|1 test|1 box|1 anger|1 order|1 pressur|1 suit|1 chill|1 cost|1 consum|1 constant|2 flight|1 harm|3 lightn|1 x3|1 guilt|1 flip|1 pine|1 conceal|1 pawn|1 brake|1 digit|1 advanc|1 
TRBHGUK128E078E031,Rock|Electronic,i|2 the|5 you|2 to|3 and|2 a|3 it|3 not|2 in|2 is|5 of|1 your|1 that|3 do|3 we|1 will|1 all|1 no|1 know|1 this|1 but|2 just|1 when|1 now|1 time|1 there|4 they|1 see|2 from|2 our|2 world|2 keep|2 wo|2 us|1 good|1 about|1 noth|2 light|1 everi|1 into|1 end|1 dark|1 other|1 line|1 save|1 sea|1 air|1 citi|1 lay|1 between|1 bleed|1 blame|1 share|1 evil|1 cos|2 color|2 spend|1 everywher|2 mark|1 spell|1 brown|5 ourselv|1 yellow|5 separ|1 lion|1 concern|1 turnin|2 trend|1 
TRBHGVH128F148AD73,Rock|Reggae,i|24 the|13 you|10 to|7 and|6 a|2 me|5 it|5 not|4 in|6 my|7 is|2 of|5 your|4 that|1 on|5 are|2 am|3 will|2 all|3 no|12 be|2 have|2 love|16 know|1 this|3 but|2 with|3 like|1 time|1 can|2 there|2 up|4 one|2 they|1 out|2 down|2 get|2 she|3 was|5 if|2 got|1 want|3 let|1 would|2 ca|2 back|1 her|1 how|2 look|1 eye|1 world|2 been|2 tell|2 think|4 man|1 give|3 tri|1 dream|1 well|3 still|2 his|2 long|1 girl|2 wanna|1 around|4 over|1 noth|2 call|1 everi|1 were|2 face|2 insid|1 place|2 stop|2 should|2 even|2 boy|2 care|2 hope|2 pain|1 free|13 close|1 while|2 smile|2 lord|7 found|1 came|2 ai|1 until|2 wall|1 road|2 tomorrow|2 guess|1 pull|1 drink|2 human|1 three|1 lip|2 piec|1 blame|1 drown|2 meant|2 suffer|1 longer|1 sorrow|2 treat|1 crack|1 ohh|2 smell|2 knife|1 fantasi|1 trace|2 slide|1 rockin|2 cheat|1 ohhh|1 bread|1 stab|1 meat|2 rum|2 darken|2 oooo|1 beggin|1 
TRBHHUC128F4294C6F,Rock|Folk,i|2 the|8 you|2 to|5 and|5 a|5 me|4 it|3 not|3 in|4 my|10 is|3 of|1 your|4 that|2 on|2 will|1 for|1 no|2 love|1 so|2 but|1 with|1 just|2 come|1 go|1 oh|1 down|1 get|1 got|1 from|2 let|1 would|1 away|2 how|1 caus|2 find|1 fall|1 some|1 turn|1 walk|2 face|3 head|2 ya|1 stay|1 soul|1 burn|1 show|1 talk|2 door|1 till|1 goe|1 round|1 em|1 road|1 water|1 citi|4 hous|1 feet|1 bed|1 send|2 mouth|1 smoke|1 wash|1 front|1 ear|1 knock|1 hill|1 sink|1 danger|1 speed|1 bend|1 distanc|1 doctor|1 freak|1 stage|1 fever|1 laughter|1 cure|1 pill|1 grind|1 soil|1 signal|1 willow|1 
